musteri_id,persona,tarih,islem_tipi,kategori,tutar,aciklama
60,ogrenci_yuksek_hacim,2026-03-17,gelir,aile_destegi,3039,aile_destegi
60,ogrenci_yuksek_hacim,2026-03-20,gider,eglence,-2569,eglence
60,ogrenci_yuksek_hacim,2026-03-20,gider,giyim,-5475,giyim
60,ogrenci_yuksek_hacim,2026-03-24,gelir,part_time_maas,6290,part_time_maas
60,ogrenci_yuksek_hacim,2026-03-25,gider,ulasim,-1732,ulasim
60,ogrenci_yuksek_hacim,2026-03-26,gider,abonelik,-2850,abonelik
60,ogrenci_yuksek_hacim,2026-03-28,gider,saglik,-2595,saglik
60,ogrenci_yuksek_hacim,2026-03-28,gider,giyim,-3515,giyim
60,ogrenci_yuksek_hacim,2026-04-03,gelir,burs_odemesi,2984,burs_odemesi
60,ogrenci_yuksek_hacim,2026-04-06,gider,fatura,-5710,fatura
60,ogrenci_yuksek_hacim,2026-04-06,gider,saglik,-4605,saglik
60,ogrenci_yuksek_hacim,2026-04-06,gider,abonelik,-3960,abonelik
60,ogrenci_yuksek_hacim,2026-04-07,gider,yeme_icme,-2918,yeme_icme
60,ogrenci_yuksek_hacim,2026-04-08,gelir,part_time_maas,6581,part_time_maas
60,ogrenci_yuksek_hacim,2026-04-10,gider,saglik,-3170,saglik
60,ogrenci_yuksek_hacim,2026-04-13,gider,egitim,-4404,egitim
60,ogrenci_yuksek_hacim,2026-04-16,gelir,aile_destegi,3039,aile_destegi
60,ogrenci_yuksek_hacim,2026-04-20,gider,ulasim,-5620,ulasim
60,ogrenci_yuksek_hacim,2026-04-21,gider,giyim,-3140,giyim
60,ogrenci_yuksek_hacim,2026-04-23,gelir,part_time_maas,6245,part_time_maas
60,ogrenci_yuksek_hacim,2026-04-26,gider,ulasim,-3267,ulasim
60,ogrenci_yuksek_hacim,2026-05-03,gelir,burs_odemesi,2984,burs_odemesi
60,ogrenci_yuksek_hacim,2026-05-07,gider,eglence,-2696,eglence
60,ogrenci_yuksek_hacim,2026-05-08,gelir,part_time_maas,6783,part_time_maas
60,ogrenci_yuksek_hacim,2026-05-08,gider,yeme_icme,-2716,yeme_icme
60,ogrenci_yuksek_hacim,2026-05-12,gider,saglik,-4377,saglik
60,ogrenci_yuksek_hacim,2026-05-13,gider,eglence,-2295,eglence
60,ogrenci_yuksek_hacim,2026-05-13,gider,yeme_icme,-2525,yeme_icme
60,ogrenci_yuksek_hacim,2026-05-16,gelir,aile_destegi,3039,aile_destegi
60,ogrenci_yuksek_hacim,2026-05-18,gider,abonelik,-5031,abonelik
60,ogrenci_yuksek_hacim,2026-05-23,gelir,part_time_maas,6332,part_time_maas
60,ogrenci_yuksek_hacim,2026-05-27,gider,fatura,-5684,fatura
60,ogrenci_yuksek_hacim,2026-05-30,gider,eglence,-2431,eglence
60,ogrenci_yuksek_hacim,2026-06-02,gelir,burs_odemesi,2984,burs_odemesi
60,ogrenci_yuksek_hacim,2026-06-07,gelir,part_time_maas,6360,part_time_maas
60,ogrenci_yuksek_hacim,2026-06-07,gider,egitim,-2341,egitim
60,ogrenci_yuksek_hacim,2026-06-07,gider,kira,-2243,kira
60,ogrenci_yuksek_hacim,2026-06-09,gider,giyim,-5429,giyim
60,ogrenci_yuksek_hacim,2026-06-11,gelir,freelance_proje,4448,freelance_proje
60,ogrenci_yuksek_hacim,2026-06-15,gelir,aile_destegi,3039,aile_destegi
60,ogrenci_yuksek_hacim,2026-06-22,gelir,part_time_maas,6512,part_time_maas
60,ogrenci_yuksek_hacim,2026-06-23,gider,fatura,-3191,fatura
60,ogrenci_yuksek_hacim,2026-06-24,gider,abonelik,-50,abonelik
61,ogrenci_yuksek_hacim,2026-01-02,gelir,part_time_maas,5417,part_time_maas
61,ogrenci_yuksek_hacim,2026-01-02,gider,fatura,-3205,fatura
61,ogrenci_yuksek_hacim,2026-01-04,gelir,burs_odemesi,3237,burs_odemesi
61,ogrenci_yuksek_hacim,2026-01-09,gider,fatura,-2004,fatura
61,ogrenci_yuksek_hacim,2026-01-11,gider,kira,-2556,kira
61,ogrenci_yuksek_hacim,2026-01-15,gider,yeme_icme,-3505,yeme_icme
61,ogrenci_yuksek_hacim,2026-01-17,gelir,part_time_maas,4935,part_time_maas
61,ogrenci_yuksek_hacim,2026-01-22,gelir,aile_destegi,3724,aile_destegi
61,ogrenci_yuksek_hacim,2026-01-29,gider,fatura,-3579,fatura
61,ogrenci_yuksek_hacim,2026-02-01,gelir,part_time_maas,4917,part_time_maas
61,ogrenci_yuksek_hacim,2026-02-03,gelir,burs_odemesi,3237,burs_odemesi
61,ogrenci_yuksek_hacim,2026-02-05,gider,egitim,-4967,egitim
61,ogrenci_yuksek_hacim,2026-02-08,gelir,freelance_proje,4756,freelance_proje
61,ogrenci_yuksek_hacim,2026-02-13,gider,yeme_icme,-4909,yeme_icme
61,ogrenci_yuksek_hacim,2026-02-14,gider,giyim,-2397,giyim
61,ogrenci_yuksek_hacim,2026-02-16,gelir,part_time_maas,5471,part_time_maas
61,ogrenci_yuksek_hacim,2026-02-17,gider,ulasim,-1657,ulasim
61,ogrenci_yuksek_hacim,2026-02-18,gider,eglence,-1819,eglence
61,ogrenci_yuksek_hacim,2026-02-21,gelir,aile_destegi,3724,aile_destegi
61,ogrenci_yuksek_hacim,2026-02-22,gider,fatura,-4953,fatura
61,ogrenci_yuksek_hacim,2026-02-23,gider,eglence,-2333,eglence
61,ogrenci_yuksek_hacim,2026-03-03,gelir,part_time_maas,4983,part_time_maas
61,ogrenci_yuksek_hacim,2026-03-05,gelir,burs_odemesi,3237,burs_odemesi
61,ogrenci_yuksek_hacim,2026-03-16,gider,saglik,-1659,saglik
61,ogrenci_yuksek_hacim,2026-03-18,gelir,part_time_maas,5430,part_time_maas
61,ogrenci_yuksek_hacim,2026-03-18,gider,giyim,-3894,giyim
61,ogrenci_yuksek_hacim,2026-03-19,gider,kira,-2077,kira
61,ogrenci_yuksek_hacim,2026-03-20,gider,market,-3428,market
61,ogrenci_yuksek_hacim,2026-03-21,gider,giyim,-4737,giyim
61,ogrenci_yuksek_hacim,2026-03-22,gider,ulasim,-3136,ulasim
61,ogrenci_yuksek_hacim,2026-03-23,gelir,aile_destegi,3724,aile_destegi
61,ogrenci_yuksek_hacim,2026-03-26,gider,egitim,-3963,egitim
61,ogrenci_yuksek_hacim,2026-04-02,gelir,part_time_maas,5042,part_time_maas
61,ogrenci_yuksek_hacim,2026-04-04,gelir,burs_odemesi,3237,burs_odemesi
61,ogrenci_yuksek_hacim,2026-04-09,gider,abonelik,-2219,abonelik
61,ogrenci_yuksek_hacim,2026-04-11,gider,giyim,-2212,giyim
61,ogrenci_yuksek_hacim,2026-04-11,gider,kira,-3571,kira
61,ogrenci_yuksek_hacim,2026-04-13,gider,egitim,-4694,egitim
61,ogrenci_yuksek_hacim,2026-04-14,gider,saglik,-2604,saglik
61,ogrenci_yuksek_hacim,2026-04-16,gider,giyim,-2018,giyim
61,ogrenci_yuksek_hacim,2026-04-17,gelir,part_time_maas,5597,part_time_maas
61,ogrenci_yuksek_hacim,2026-04-18,gider,giyim,-4193,giyim
61,ogrenci_yuksek_hacim,2026-04-22,gelir,aile_destegi,3724,aile_destegi
61,ogrenci_yuksek_hacim,2026-04-26,gider,saglik,-1495,saglik
61,ogrenci_yuksek_hacim,2026-04-27,gider,yeme_icme,-4253,yeme_icme
61,ogrenci_yuksek_hacim,2026-04-29,gider,yeme_icme,-4630,yeme_icme
61,ogrenci_yuksek_hacim,2026-05-01,gelir,freelance_proje,5699,freelance_proje
61,ogrenci_yuksek_hacim,2026-05-02,gelir,part_time_maas,5044,part_time_maas
61,ogrenci_yuksek_hacim,2026-05-03,gider,kira,-2972,kira
61,ogrenci_yuksek_hacim,2026-05-04,gelir,burs_odemesi,3237,burs_odemesi
61,ogrenci_yuksek_hacim,2026-05-06,gider,eglence,-3275,eglence
61,ogrenci_yuksek_hacim,2026-05-09,gider,eglence,-2505,eglence
61,ogrenci_yuksek_hacim,2026-05-15,gider,yeme_icme,-5117,yeme_icme
61,ogrenci_yuksek_hacim,2026-05-17,gelir,part_time_maas,5470,part_time_maas
61,ogrenci_yuksek_hacim,2026-05-22,gelir,aile_destegi,3724,aile_destegi
61,ogrenci_yuksek_hacim,2026-05-26,gider,eglence,-4001,eglence
61,ogrenci_yuksek_hacim,2026-05-28,gider,abonelik,-3789,abonelik
61,ogrenci_yuksek_hacim,2026-05-31,gider,saglik,-4489,saglik
61,ogrenci_yuksek_hacim,2026-05-31,gider,market,-3707,market
61,ogrenci_yuksek_hacim,2026-06-01,gelir,part_time_maas,5222,part_time_maas
61,ogrenci_yuksek_hacim,2026-06-03,gelir,burs_odemesi,3237,burs_odemesi
61,ogrenci_yuksek_hacim,2026-06-04,gider,egitim,-3733,egitim
61,ogrenci_yuksek_hacim,2026-06-08,gider,giyim,-3255,giyim
61,ogrenci_yuksek_hacim,2026-06-16,gelir,part_time_maas,5404,part_time_maas
61,ogrenci_yuksek_hacim,2026-06-18,gider,yeme_icme,-2770,yeme_icme
61,ogrenci_yuksek_hacim,2026-06-18,gider,fatura,-50,fatura
61,ogrenci_yuksek_hacim,2026-06-20,gider,eglence,-2025,eglence
61,ogrenci_yuksek_hacim,2026-06-21,gelir,aile_destegi,3724,aile_destegi
61,ogrenci_yuksek_hacim,2026-06-22,gider,saglik,-2102,saglik
61,ogrenci_yuksek_hacim,2026-06-26,gider,egitim,-3382,egitim
61,ogrenci_yuksek_hacim,2026-06-28,gider,giyim,-2234,giyim
62,klasik_maasli,2026-01-02,gelir,maas_odemesi,21131,maas_odemesi
62,klasik_maasli,2026-01-02,gider,market,-6517,market
62,klasik_maasli,2026-01-03,gider,abonelik,-2641,abonelik
62,klasik_maasli,2026-01-03,gider,abonelik,-2869,abonelik
62,klasik_maasli,2026-01-05,gider,egitim,-2557,egitim
62,klasik_maasli,2026-01-09,gider,saglik,-3239,saglik
62,klasik_maasli,2026-01-12,gider,eglence,-2122,eglence
62,klasik_maasli,2026-01-12,gider,giyim,-4985,giyim
62,klasik_maasli,2026-01-17,gider,ulasim,-7615,ulasim
62,klasik_maasli,2026-01-18,gider,ulasim,-7321,ulasim
62,klasik_maasli,2026-01-22,gider,saglik,-5837,saglik
62,klasik_maasli,2026-01-25,gider,fatura,-6232,fatura
62,klasik_maasli,2026-01-27,gider,saglik,-6628,saglik
62,klasik_maasli,2026-01-31,gider,ulasim,-3225,ulasim
62,klasik_maasli,2026-02-01,gelir,maas_odemesi,21287,maas_odemesi
62,klasik_maasli,2026-02-04,gider,yeme_icme,-5915,yeme_icme
62,klasik_maasli,2026-02-12,gider,abonelik,-3187,abonelik
62,klasik_maasli,2026-02-18,gider,egitim,-3185,egitim
62,klasik_maasli,2026-02-21,gider,ulasim,-4173,ulasim
62,klasik_maasli,2026-02-24,gider,eglence,-3262,eglence
62,klasik_maasli,2026-02-25,gider,giyim,-3742,giyim
62,klasik_maasli,2026-03-03,gelir,maas_odemesi,20952,maas_odemesi
62,klasik_maasli,2026-03-03,gider,ulasim,-2503,ulasim
62,klasik_maasli,2026-03-13,gider,fatura,-2970,fatura
62,klasik_maasli,2026-03-17,gider,kira,-5116,kira
62,klasik_maasli,2026-03-20,gider,eglence,-2274,eglence
62,klasik_maasli,2026-03-25,gider,yeme_icme,-5277,yeme_icme
62,klasik_maasli,2026-03-28,gider,ulasim,-5972,ulasim
62,klasik_maasli,2026-04-02,gelir,maas_odemesi,21052,maas_odemesi
62,klasik_maasli,2026-04-02,gider,fatura,-3242,fatura
62,klasik_maasli,2026-04-02,gider,yeme_icme,-2988,yeme_icme
62,klasik_maasli,2026-04-05,gider,kira,-6417,kira
62,klasik_maasli,2026-04-05,gider,market,-2361,market
62,klasik_maasli,2026-04-11,gider,fatura,-2422,fatura
62,klasik_maasli,2026-04-13,gider,ulasim,-4303,ulasim
62,klasik_maasli,2026-04-13,gider,yeme_icme,-2035,yeme_icme
62,klasik_maasli,2026-04-16,gider,saglik,-2679,saglik
62,klasik_maasli,2026-04-18,gider,market,-7795,market
62,klasik_maasli,2026-04-23,gider,fatura,-4739,fatura
62,klasik_maasli,2026-04-29,gider,eglence,-4684,eglence
62,klasik_maasli,2026-05-02,gelir,maas_odemesi,21010,maas_odemesi
62,klasik_maasli,2026-05-10,gider,yeme_icme,-4382,yeme_icme
62,klasik_maasli,2026-05-14,gider,kira,-4267,kira
62,klasik_maasli,2026-05-18,gider,abonelik,-5894,abonelik
62,klasik_maasli,2026-05-19,gider,giyim,-7498,giyim
62,klasik_maasli,2026-05-26,gider,fatura,-50,fatura
62,klasik_maasli,2026-06-01,gelir,maas_odemesi,21070,maas_odemesi
62,klasik_maasli,2026-06-03,gider,eglence,-7759,eglence
62,klasik_maasli,2026-06-13,gider,eglence,-4211,eglence
62,klasik_maasli,2026-06-18,gider,abonelik,-5795,abonelik
62,klasik_maasli,2026-06-28,gider,market,-6895,market
63,ogrenci_yuksek_hacim,2026-01-05,gelir,burs_odemesi,2194,burs_odemesi
63,ogrenci_yuksek_hacim,2026-01-05,gelir,freelance_proje,5177,freelance_proje
63,ogrenci_yuksek_hacim,2026-01-10,gider,kira,-4079,kira
63,ogrenci_yuksek_hacim,2026-01-12,gelir,part_time_maas,9360,part_time_maas
63,ogrenci_yuksek_hacim,2026-01-14,gider,fatura,-7222,fatura
63,ogrenci_yuksek_hacim,2026-01-16,gider,fatura,-4020,fatura
63,ogrenci_yuksek_hacim,2026-01-18,gelir,freelance_proje,4245,freelance_proje
63,ogrenci_yuksek_hacim,2026-01-19,gider,yeme_icme,-2669,yeme_icme
63,ogrenci_yuksek_hacim,2026-01-21,gider,giyim,-6011,giyim
63,ogrenci_yuksek_hacim,2026-01-27,gelir,part_time_maas,9409,part_time_maas
63,ogrenci_yuksek_hacim,2026-01-29,gelir,aile_destegi,2828,aile_destegi
63,ogrenci_yuksek_hacim,2026-02-02,gider,kira,-2879,kira
63,ogrenci_yuksek_hacim,2026-02-04,gelir,burs_odemesi,2194,burs_odemesi
63,ogrenci_yuksek_hacim,2026-02-11,gelir,part_time_maas,9203,part_time_maas
63,ogrenci_yuksek_hacim,2026-02-18,gider,market,-1966,market
63,ogrenci_yuksek_hacim,2026-02-22,gider,market,-3245,market
63,ogrenci_yuksek_hacim,2026-02-22,gider,saglik,-2200,saglik
63,ogrenci_yuksek_hacim,2026-02-26,gelir,part_time_maas,9124,part_time_maas
63,ogrenci_yuksek_hacim,2026-02-28,gelir,aile_destegi,2828,aile_destegi
63,ogrenci_yuksek_hacim,2026-02-28,gider,yeme_icme,-3840,yeme_icme
63,ogrenci_yuksek_hacim,2026-03-04,gider,giyim,-2895,giyim
63,ogrenci_yuksek_hacim,2026-03-05,gider,abonelik,-3514,abonelik
63,ogrenci_yuksek_hacim,2026-03-06,gelir,burs_odemesi,2194,burs_odemesi
63,ogrenci_yuksek_hacim,2026-03-13,gelir,part_time_maas,8550,part_time_maas
63,ogrenci_yuksek_hacim,2026-03-17,gider,ulasim,-2754,ulasim
63,ogrenci_yuksek_hacim,2026-03-18,gider,egitim,-4944,egitim
63,ogrenci_yuksek_hacim,2026-03-21,gider,fatura,-5992,fatura
63,ogrenci_yuksek_hacim,2026-03-26,gider,fatura,-3473,fatura
63,ogrenci_yuksek_hacim,2026-03-28,gelir,part_time_maas,8754,part_time_maas
63,ogrenci_yuksek_hacim,2026-03-30,gelir,aile_destegi,2828,aile_destegi
63,ogrenci_yuksek_hacim,2026-03-31,gider,saglik,-50,saglik
63,ogrenci_yuksek_hacim,2026-04-03,gider,giyim,-4038,giyim
63,ogrenci_yuksek_hacim,2026-04-05,gelir,burs_odemesi,2194,burs_odemesi
63,ogrenci_yuksek_hacim,2026-04-06,gider,giyim,-4673,giyim
63,ogrenci_yuksek_hacim,2026-04-07,gider,saglik,-5335,saglik
63,ogrenci_yuksek_hacim,2026-04-08,gelir,freelance_proje,5686,freelance_proje
63,ogrenci_yuksek_hacim,2026-04-08,gider,saglik,-3720,saglik
63,ogrenci_yuksek_hacim,2026-04-12,gelir,part_time_maas,8593,part_time_maas
63,ogrenci_yuksek_hacim,2026-04-17,gider,abonelik,-6156,abonelik
63,ogrenci_yuksek_hacim,2026-04-17,gider,giyim,-7405,giyim
63,ogrenci_yuksek_hacim,2026-04-20,gider,ulasim,-5413,ulasim
63,ogrenci_yuksek_hacim,2026-04-20,gider,kira,-6203,kira
63,ogrenci_yuksek_hacim,2026-04-22,gider,abonelik,-6273,abonelik
63,ogrenci_yuksek_hacim,2026-04-24,gider,market,-2260,market
63,ogrenci_yuksek_hacim,2026-04-25,gider,ulasim,-3437,ulasim
63,ogrenci_yuksek_hacim,2026-04-27,gelir,part_time_maas,9064,part_time_maas
63,ogrenci_yuksek_hacim,2026-04-29,gelir,aile_destegi,2828,aile_destegi
63,ogrenci_yuksek_hacim,2026-04-29,gider,abonelik,-4469,abonelik
63,ogrenci_yuksek_hacim,2026-05-01,gider,eglence,-4294,eglence
63,ogrenci_yuksek_hacim,2026-05-01,gider,ulasim,-2772,ulasim
63,ogrenci_yuksek_hacim,2026-05-04,gider,kira,-7294,kira
63,ogrenci_yuksek_hacim,2026-05-04,gider,market,-6220,market
63,ogrenci_yuksek_hacim,2026-05-05,gelir,burs_odemesi,2194,burs_odemesi
63,ogrenci_yuksek_hacim,2026-05-06,gider,kira,-7309,kira
63,ogrenci_yuksek_hacim,2026-05-09,gelir,freelance_proje,1608,freelance_proje
63,ogrenci_yuksek_hacim,2026-05-09,gider,yeme_icme,-4684,yeme_icme
63,ogrenci_yuksek_hacim,2026-05-12,gelir,part_time_maas,9193,part_time_maas
63,ogrenci_yuksek_hacim,2026-05-21,gider,ulasim,-3235,ulasim
63,ogrenci_yuksek_hacim,2026-05-22,gider,fatura,-3354,fatura
63,ogrenci_yuksek_hacim,2026-05-25,gider,fatura,-2996,fatura
63,ogrenci_yuksek_hacim,2026-05-27,gelir,part_time_maas,9319,part_time_maas
63,ogrenci_yuksek_hacim,2026-05-29,gelir,aile_destegi,2828,aile_destegi
63,ogrenci_yuksek_hacim,2026-06-03,gider,eglence,-6092,eglence
63,ogrenci_yuksek_hacim,2026-06-04,gelir,burs_odemesi,2194,burs_odemesi
63,ogrenci_yuksek_hacim,2026-06-06,gider,giyim,-6211,giyim
63,ogrenci_yuksek_hacim,2026-06-07,gider,kira,-3647,kira
63,ogrenci_yuksek_hacim,2026-06-11,gelir,part_time_maas,9118,part_time_maas
63,ogrenci_yuksek_hacim,2026-06-13,gelir,freelance_proje,3404,freelance_proje
63,ogrenci_yuksek_hacim,2026-06-14,gider,market,-4851,market
63,ogrenci_yuksek_hacim,2026-06-14,gider,egitim,-2298,egitim
63,ogrenci_yuksek_hacim,2026-06-20,gider,ulasim,-6445,ulasim
63,ogrenci_yuksek_hacim,2026-06-26,gelir,part_time_maas,8739,part_time_maas
63,ogrenci_yuksek_hacim,2026-06-28,gelir,aile_destegi,2828,aile_destegi
63,ogrenci_yuksek_hacim,2026-06-28,gider,ulasim,-5346,ulasim
64,klasik_maasli,2026-01-01,gider,eglence,-8475,eglence
64,klasik_maasli,2026-01-02,gelir,maas_odemesi,30220,maas_odemesi
64,klasik_maasli,2026-01-02,gider,egitim,-7903,egitim
64,klasik_maasli,2026-01-02,gider,giyim,-6592,giyim
64,klasik_maasli,2026-01-11,gider,kira,-3833,kira
64,klasik_maasli,2026-01-18,gider,giyim,-6042,giyim
64,klasik_maasli,2026-01-24,gider,giyim,-5146,giyim
64,klasik_maasli,2026-01-26,gider,market,-2777,market
64,klasik_maasli,2026-02-01,gelir,maas_odemesi,29893,maas_odemesi
64,klasik_maasli,2026-02-01,gider,saglik,-4314,saglik
64,klasik_maasli,2026-02-04,gider,ulasim,-5771,ulasim
64,klasik_maasli,2026-02-11,gider,market,-3168,market
64,klasik_maasli,2026-02-12,gider,kira,-4410,kira
64,klasik_maasli,2026-02-13,gider,eglence,-2358,eglence
64,klasik_maasli,2026-02-13,gider,fatura,-4984,fatura
64,klasik_maasli,2026-02-16,gider,ulasim,-4173,ulasim
64,klasik_maasli,2026-02-18,gider,giyim,-3514,giyim
64,klasik_maasli,2026-02-24,gider,fatura,-3761,fatura
64,klasik_maasli,2026-03-03,gelir,maas_odemesi,30197,maas_odemesi
64,klasik_maasli,2026-03-03,gider,yeme_icme,-7029,yeme_icme
64,klasik_maasli,2026-03-10,gider,ulasim,-8894,ulasim
64,klasik_maasli,2026-03-10,gider,eglence,-5678,eglence
64,klasik_maasli,2026-03-28,gider,egitim,-5370,egitim
64,klasik_maasli,2026-03-29,gider,market,-6470,market
64,klasik_maasli,2026-04-02,gelir,maas_odemesi,30061,maas_odemesi
64,klasik_maasli,2026-04-02,gider,yeme_icme,-8023,yeme_icme
64,klasik_maasli,2026-04-03,gider,market,-7257,market
64,klasik_maasli,2026-04-05,gider,yeme_icme,-9383,yeme_icme
64,klasik_maasli,2026-04-07,gider,kira,-4295,kira
64,klasik_maasli,2026-04-07,gider,egitim,-2750,egitim
64,klasik_maasli,2026-04-08,gider,egitim,-4515,egitim
64,klasik_maasli,2026-04-12,gider,abonelik,-2392,abonelik
64,klasik_maasli,2026-04-13,gider,fatura,-2527,fatura
64,klasik_maasli,2026-04-15,gider,eglence,-6760,eglence
64,klasik_maasli,2026-04-16,gider,kira,-3116,kira
64,klasik_maasli,2026-04-20,gider,abonelik,-7217,abonelik
64,klasik_maasli,2026-04-27,gider,fatura,-4137,fatura
64,klasik_maasli,2026-05-02,gelir,maas_odemesi,30081,maas_odemesi
64,klasik_maasli,2026-05-03,gider,market,-8834,market
64,klasik_maasli,2026-05-03,gider,eglence,-7083,eglence
64,klasik_maasli,2026-05-09,gider,saglik,-6982,saglik
64,klasik_maasli,2026-05-09,gider,kira,-5519,kira
64,klasik_maasli,2026-05-27,gider,yeme_icme,-8079,yeme_icme
64,klasik_maasli,2026-05-31,gider,kira,-5997,kira
64,klasik_maasli,2026-06-01,gelir,maas_odemesi,30240,maas_odemesi
64,klasik_maasli,2026-06-04,gider,egitim,-9047,egitim
64,klasik_maasli,2026-06-08,gider,eglence,-50,eglence
64,klasik_maasli,2026-06-09,gider,kira,-8460,kira
64,klasik_maasli,2026-06-15,gider,fatura,-4186,fatura
64,klasik_maasli,2026-06-17,gider,abonelik,-7507,abonelik
64,klasik_maasli,2026-06-29,gider,ulasim,-4940,ulasim
65,stajyer_degisken_gelir,2026-01-05,gelir,staj_ucreti,6051,staj_ucreti
65,stajyer_degisken_gelir,2026-01-08,gider,fatura,-5508,fatura
65,stajyer_degisken_gelir,2026-01-14,gider,fatura,-5193,fatura
65,stajyer_degisken_gelir,2026-01-23,gider,yeme_icme,-4686,yeme_icme
65,stajyer_degisken_gelir,2026-01-30,gider,eglence,-4346,eglence
65,stajyer_degisken_gelir,2026-01-30,gider,abonelik,-1837,abonelik
65,stajyer_degisken_gelir,2026-02-01,gider,abonelik,-5804,abonelik
65,stajyer_degisken_gelir,2026-02-02,gider,eglence,-4931,eglence
65,stajyer_degisken_gelir,2026-02-02,gider,yeme_icme,-5618,yeme_icme
65,stajyer_degisken_gelir,2026-02-06,gelir,freelance_proje,5260,freelance_proje
65,stajyer_degisken_gelir,2026-02-07,gider,market,-4068,market
65,stajyer_degisken_gelir,2026-02-14,gelir,staj_ucreti,11278,staj_ucreti
65,stajyer_degisken_gelir,2026-02-18,gider,kira,-3954,kira
65,stajyer_degisken_gelir,2026-02-19,gider,saglik,-50,saglik
65,stajyer_degisken_gelir,2026-02-23,gider,ulasim,-4511,ulasim
65,stajyer_degisken_gelir,2026-02-25,gider,eglence,-2726,eglence
65,stajyer_degisken_gelir,2026-02-26,gider,abonelik,-4360,abonelik
65,stajyer_degisken_gelir,2026-03-03,gider,ulasim,-2378,ulasim
65,stajyer_degisken_gelir,2026-03-06,gelir,staj_ucreti,11901,staj_ucreti
65,stajyer_degisken_gelir,2026-03-14,gider,abonelik,-4493,abonelik
65,stajyer_degisken_gelir,2026-03-17,gider,ulasim,-3636,ulasim
65,stajyer_degisken_gelir,2026-03-19,gider,saglik,-5762,saglik
65,stajyer_degisken_gelir,2026-03-21,gider,saglik,-5776,saglik
65,stajyer_degisken_gelir,2026-03-25,gider,giyim,-4798,giyim
65,stajyer_degisken_gelir,2026-03-27,gelir,staj_ucreti,11333,staj_ucreti
65,stajyer_degisken_gelir,2026-03-27,gider,fatura,-5067,fatura
65,stajyer_degisken_gelir,2026-03-29,gider,giyim,-5426,giyim
65,stajyer_degisken_gelir,2026-03-31,gelir,freelance_proje,4505,freelance_proje
65,stajyer_degisken_gelir,2026-04-04,gider,fatura,-3722,fatura
65,stajyer_degisken_gelir,2026-04-07,gider,market,-5736,market
65,stajyer_degisken_gelir,2026-04-08,gider,saglik,-5671,saglik
65,stajyer_degisken_gelir,2026-04-09,gelir,freelance_proje,3407,freelance_proje
65,stajyer_degisken_gelir,2026-04-10,gider,giyim,-2849,giyim
65,stajyer_degisken_gelir,2026-04-11,gider,abonelik,-5750,abonelik
65,stajyer_degisken_gelir,2026-04-11,gider,giyim,-1768,giyim
65,stajyer_degisken_gelir,2026-04-12,gider,market,-3803,market
65,stajyer_degisken_gelir,2026-04-22,gider,ulasim,-2430,ulasim
65,stajyer_degisken_gelir,2026-04-27,gider,fatura,-4079,fatura
65,stajyer_degisken_gelir,2026-04-28,gider,yeme_icme,-2086,yeme_icme
65,stajyer_degisken_gelir,2026-04-30,gelir,staj_ucreti,9826,staj_ucreti
65,stajyer_degisken_gelir,2026-04-30,gider,fatura,-5366,fatura
65,stajyer_degisken_gelir,2026-05-02,gelir,freelance_proje,6393,freelance_proje
65,stajyer_degisken_gelir,2026-05-17,gider,eglence,-1849,eglence
65,stajyer_degisken_gelir,2026-05-21,gider,giyim,-2927,giyim
65,stajyer_degisken_gelir,2026-05-27,gelir,freelance_proje,6870,freelance_proje
65,stajyer_degisken_gelir,2026-05-27,gider,eglence,-4208,eglence
65,stajyer_degisken_gelir,2026-05-28,gider,egitim,-1737,egitim
65,stajyer_degisken_gelir,2026-05-28,gider,market,-2811,market
65,stajyer_degisken_gelir,2026-06-01,gider,saglik,-2283,saglik
65,stajyer_degisken_gelir,2026-06-04,gider,egitim,-2424,egitim
65,stajyer_degisken_gelir,2026-06-05,gelir,freelance_proje,2598,freelance_proje
65,stajyer_degisken_gelir,2026-06-06,gelir,freelance_proje,1666,freelance_proje
65,stajyer_degisken_gelir,2026-06-08,gelir,staj_ucreti,13938,staj_ucreti
65,stajyer_degisken_gelir,2026-06-18,gider,kira,-1915,kira
65,stajyer_degisken_gelir,2026-06-18,gider,fatura,-5779,fatura
65,stajyer_degisken_gelir,2026-06-21,gider,kira,-4358,kira
65,stajyer_degisken_gelir,2026-06-23,gider,eglence,-5776,eglence
65,stajyer_degisken_gelir,2026-06-27,gider,yeme_icme,-5259,yeme_icme
65,stajyer_degisken_gelir,2026-06-29,gelir,freelance_proje,1822,freelance_proje
66,stajyer_degisken_gelir,2026-01-04,gelir,staj_ucreti,11298,staj_ucreti
66,stajyer_degisken_gelir,2026-01-09,gider,kira,-4575,kira
66,stajyer_degisken_gelir,2026-01-12,gider,saglik,-4313,saglik
66,stajyer_degisken_gelir,2026-01-22,gider,abonelik,-50,abonelik
66,stajyer_degisken_gelir,2026-01-25,gider,egitim,-1792,egitim
66,stajyer_degisken_gelir,2026-01-31,gider,saglik,-3426,saglik
66,stajyer_degisken_gelir,2026-01-31,gider,ulasim,-2543,ulasim
66,stajyer_degisken_gelir,2026-01-31,gider,kira,-1449,kira
66,stajyer_degisken_gelir,2026-02-02,gider,kira,-2294,kira
66,stajyer_degisken_gelir,2026-02-02,gider,egitim,-1880,egitim
66,stajyer_degisken_gelir,2026-02-02,gider,egitim,-2631,egitim
